Rank,Movie,Worldwide Revenue,Domestic Revenue,Domestic Share,Foreign Revenue,Foreign Share,Year,Genres,Rating,Vote_Count,Original_Language,Production_Countries,Performance,Rating_Category,Vote_Category
69,A Simple Favor,97644617,53548586,54.8,44096031,45.2,2018,Crime,6.6,4133,en,USA,Hit,Good,Low
69,A Simple Favor,97644617,53548586,54.8,44096031,45.2,2018,Thriller,6.6,4133,en,Canada,Hit,Good,Low
69,A Simple Favor,97644617,53548586,54.8,44096031,45.2,2018,Thriller,6.6,4133,en,USA,Hit,Good,Low
69,A Simple Favor,97644617,53548586,54.8,44096031,45.2,2018,Comedy,6.6,4133,en,Canada,Hit,Good,Low
69,A Simple Favor,97644617,53548586,54.8,44096031,45.2,2018,Comedy,6.6,4133,en,USA,Hit,Good,Low
70,Alpha,97254328,35857181,36.9,61397147,63.1,2018,Adventure,6.5,2544,en,Canada,Hit,Good,Low
70,Alpha,97254328,35857181,36.9,61397147,63.1,2018,Adventure,6.5,2544,en,USA,Hit,Good,Low
70,Alpha,97254328,35857181,36.9,61397147,63.1,2018,Drama,6.5,2544,en,Canada,Hit,Good,Low
70,Alpha,97254328,35857181,36.9,61397147,63.1,2018,Drama,6.5,2544,en,USA,Hit,Good,Low
71,Boonie Bears: The Big Shrink,96845907,0,0.0,96845907,100.0,2018,Animation,6.4,12,zh,China,Hit,Good,Low
71,Boonie Bears: The Big Shrink,96845907,0,0.0,96845907,100.0,2018,Comedy,6.4,12,zh,China,Hit,Good,Low
71,Boonie Bears: The Big Shrink,96845907,0,0.0,96845907,100.0,2018,Adventure,6.4,12,zh,China,Hit,Good,Low
71,Boonie Bears: The Big Shrink,96845907,0,0.0,96845907,100.0,2018,Science Fiction,6.4,12,zh,China,Hit,Good,Low
72,The Favourite,95918706,34366783,35.8,61551923,64.2,2018,Drama,7.5,5495,en,Ireland,Hit,Good,Moderate
72,The Favourite,95918706,34366783,35.8,61551923,64.2,2018,Drama,7.5,5495,en,UK,Hit,Good,Moderate
72,The Favourite,95918706,34366783,35.8,61551923,64.2,2018,Drama,7.5,5495,en,USA,Hit,Good,Moderate
72,The Favourite,95918706,34366783,35.8,61551923,64.2,2018,Comedy,7.5,5495,en,Ireland,Hit,Good,Moderate
72,The Favourite,95918706,34366783,35.8,61551923,64.2,2018,Comedy,7.5,5495,en,UK,Hit,Good,Moderate
72,The Favourite,95918706,34366783,35.8,61551923,64.2,2018,Comedy,7.5,5495,en,USA,Hit,Good,Moderate
72,The Favourite,95918706,34366783,35.8,61551923,64.2,2018,Thriller,7.5,5495,en,Ireland,Hit,Good,Moderate
72,The Favourite,95918706,34366783,35.8,61551923,64.2,2018,Thriller,7.5,5495,en,UK,Hit,Good,Moderate
72,The Favourite,95918706,34366783,35.8,61551923,64.2,2018,Thriller,7.5,5495,en,USA,Hit,Good,Moderate
72,The Favourite,95918706,34366783,35.8,61551923,64.2,2018,History,7.5,5495,en,Ireland,Hit,Good,Moderate
72,The Favourite,95918706,34366783,35.8,61551923,64.2,2018,History,7.5,5495,en,UK,Hit,Good,Moderate
72,The Favourite,95918706,34366783,35.8,61551923,64.2,2018,History,7.5,5495,en,USA,Hit,Good,Moderate
73,Truth or Dare,95330493,41411015,43.4,53919478,56.6,2018,Thriller,5.9,4012,en,USA,Hit,Average,Low
73,Truth or Dare,95330493,41411015,43.4,53919478,56.6,2018,Horror,5.9,4012,en,USA,Hit,Average,Low
74,Kill Mobile,94870905,0,0.0,94870905,100.0,2018,Drama,5.4,14,zh,China,Hit,Average,Low
74,Kill Mobile,94870905,0,0.0,94870905,100.0,2018,Comedy,5.4,14,zh,China,Hit,Average,Low
75,I Feel Pretty,94539426,48795601,51.6,45743825,48.4,2018,Comedy,6.4,2036,en,China,Hit,Good,Low
75,I Feel Pretty,94539426,48795601,51.6,45743825,48.4,2018,Comedy,6.4,2036,en,USA,Hit,Good,Low
75,I Feel Pretty,94539426,48795601,51.6,45743825,48.4,2018,Romance,6.4,2036,en,China,Hit,Good,Low
75,I Feel Pretty,94539426,48795601,51.6,45743825,48.4,2018,Romance,6.4,2036,en,USA,Hit,Good,Low
76,Blockers,94017294,60311495,64.1,33705799,35.9,2018,Comedy,6.3,1981,en,China,Hit,Good,Low
76,Blockers,94017294,60311495,64.1,33705799,35.9,2018,Comedy,6.3,1981,en,Japan,Hit,Good,Low
76,Blockers,94017294,60311495,64.1,33705799,35.9,2018,Comedy,6.3,1981,en,USA,Hit,Good,Low
77,BlacKkKlansman,93400823,49275340,52.8,44125483,47.2,2018,Crime,7.5,7516,en,USA,Hit,Good,Moderate
77,BlacKkKlansman,93400823,49275340,52.8,44125483,47.2,2018,Comedy,7.5,7516,en,USA,Hit,Good,Moderate
77,BlacKkKlansman,93400823,49275340,52.8,44125483,47.2,2018,Drama,7.5,7516,en,USA,Hit,Good,Moderate
78,Goosebumps 2: Haunted Halloween,93320380,46700633,50.0,46619747,50.0,2018,Comedy,6.1,1521,en,UK,Hit,Good,Low
78,Goosebumps 2: Haunted Halloween,93320380,46700633,50.0,46619747,50.0,2018,Comedy,6.1,1521,en,USA,Hit,Good,Low
78,Goosebumps 2: Haunted Halloween,93320380,46700633,50.0,46619747,50.0,2018,Fantasy,6.1,1521,en,UK,Hit,Good,Low
78,Goosebumps 2: Haunted Halloween,93320380,46700633,50.0,46619747,50.0,2018,Fantasy,6.1,1521,en,USA,Hit,Good,Low
78,Goosebumps 2: Haunted Halloween,93320380,46700633,50.0,46619747,50.0,2018,Horror,6.1,1521,en,UK,Hit,Good,Low
78,Goosebumps 2: Haunted Halloween,93320380,46700633,50.0,46619747,50.0,2018,Horror,6.1,1521,en,USA,Hit,Good,Low
79,Shadow,91708374,521396,0.6,91186978,99.4,2018,Drama,0.0,0,en,Unknown,Hit,Poor,Low
79,Shadow,91708374,521396,0.6,91186978,99.4,2018,Romance,0.0,0,en,Unknown,Hit,Poor,Low
80,Overboard,91244913,50316123,55.1,40928790,44.9,2018,Romance,6.7,1368,en,USA,Hit,Good,Low
80,Overboard,91244913,50316123,55.1,40928790,44.9,2018,Comedy,6.7,1368,en,USA,Hit,Good,Low
81,Sherlock Gnomes,90497778,43242871,47.8,47254907,52.2,2018,Animation,5.7,712,en,UK,Hit,Average,Low
81,Sherlock Gnomes,90497778,43242871,47.8,47254907,52.2,2018,Animation,5.7,712,en,USA,Hit,Average,Low
81,Sherlock Gnomes,90497778,43242871,47.8,47254907,52.2,2018,Family,5.7,712,en,UK,Hit,Average,Low
81,Sherlock Gnomes,90497778,43242871,47.8,47254907,52.2,2018,Family,5.7,712,en,USA,Hit,Average,Low
81,Sherlock Gnomes,90497778,43242871,47.8,47254907,52.2,2018,Fantasy,5.7,712,en,UK,Hit,Average,Low
81,Sherlock Gnomes,90497778,43242871,47.8,47254907,52.2,2018,Fantasy,5.7,712,en,USA,Hit,Average,Low
81,Sherlock Gnomes,90497778,43242871,47.8,47254907,52.2,2018,Comedy,5.7,712,en,UK,Hit,Average,Low
81,Sherlock Gnomes,90497778,43242871,47.8,47254907,52.2,2018,Comedy,5.7,712,en,USA,Hit,Average,Low
81,Sherlock Gnomes,90497778,43242871,47.8,47254907,52.2,2018,Adventure,5.7,712,en,UK,Hit,Average,Low
81,Sherlock Gnomes,90497778,43242871,47.8,47254907,52.2,2018,Adventure,5.7,712,en,USA,Hit,Average,Low
81,Sherlock Gnomes,90497778,43242871,47.8,47254907,52.2,2018,Mystery,5.7,712,en,UK,Hit,Average,Low
81,Sherlock Gnomes,90497778,43242871,47.8,47254907,52.2,2018,Mystery,5.7,712,en,USA,Hit,Average,Low
82,Detective Dee: The Four Heavenly Kings,90040771,262963,0.3,89777808,99.7,2018,Action,6.2,187,zh,China,Hit,Good,Low
82,Detective Dee: The Four Heavenly Kings,90040771,262963,0.3,89777808,99.7,2018,Action,6.2,187,zh,Hong Kong,Hit,Good,Low
82,Detective Dee: The Four Heavenly Kings,90040771,262963,0.3,89777808,99.7,2018,Fantasy,6.2,187,zh,China,Hit,Good,Low
82,Detective Dee: The Four Heavenly Kings,90040771,262963,0.3,89777808,99.7,2018,Fantasy,6.2,187,zh,Hong Kong,Hit,Good,Low
82,Detective Dee: The Four Heavenly Kings,90040771,262963,0.3,89777808,99.7,2018,Adventure,6.2,187,zh,China,Hit,Good,Low
82,Detective Dee: The Four Heavenly Kings,90040771,262963,0.3,89777808,99.7,2018,Adventure,6.2,187,zh,Hong Kong,Hit,Good,Low
82,Detective Dee: The Four Heavenly Kings,90040771,262963,0.3,89777808,99.7,2018,Mystery,6.2,187,zh,China,Hit,Good,Low
82,Detective Dee: The Four Heavenly Kings,90040771,262963,0.3,89777808,99.7,2018,Mystery,6.2,187,zh,Hong Kong,Hit,Good,Low
83,"Hello, Mrs. Money",86874070,0,0.0,86874070,100.0,2018,Comedy,4.4,16,zh,China,Hit,Average,Low
84,Robin Hood,86489031,30824628,35.6,55664403,64.4,2018,Action,6.4,4605,en,USA,Hit,Good,Low
84,Robin Hood,86489031,30824628,35.6,55664403,64.4,2018,Adventure,6.4,4605,en,USA,Hit,Good,Low
84,Robin Hood,86489031,30824628,35.6,55664403,64.4,2018,History,6.4,4605,en,USA,Hit,Good,Low
85,I Can Only Imagine,86086881,83482352,97.0,2604529,3.0,2018,Music,7.5,470,en,USA,Hit,Good,Low
85,I Can Only Imagine,86086881,83482352,97.0,2604529,3.0,2018,Drama,7.5,470,en,USA,Hit,Good,Low
86,Hidden Man,85170581,0,0.0,85170581,100.0,2018,Action,6.7,67,zh,China,Hit,Good,Low
86,Hidden Man,85170581,0,0.0,85170581,100.0,2018,Crime,6.7,67,zh,China,Hit,Good,Low
86,Hidden Man,85170581,0,0.0,85170581,100.0,2018,Drama,6.7,67,zh,China,Hit,Good,Low
87,Mortal Engines,83672673,15951040,19.1,67721633,80.9,2018,Adventure,6.2,4672,en,New Zealand,Hit,Good,Low
87,Mortal Engines,83672673,15951040,19.1,67721633,80.9,2018,Adventure,6.2,4672,en,USA,Hit,Good,Low
87,Mortal Engines,83672673,15951040,19.1,67721633,80.9,2018,Science Fiction,6.2,4672,en,New Zealand,Hit,Good,Low
87,Mortal Engines,83672673,15951040,19.1,67721633,80.9,2018,Science Fiction,6.2,4672,en,USA,Hit,Good,Low
88,iPartment the Movie,81096321,0,0.0,81096321,100.0,2018,Unknown,6.6,0,Unknown,Unknown,Hit,Good,Low
89,Doraemon the Movie: Nobita's Treasure Island,80920916,0,0.0,80920916,100.0,2018,Animation,7.2,90,ja,Japan,Hit,Good,Low
89,Doraemon the Movie: Nobita's Treasure Island,80920916,0,0.0,80920916,100.0,2018,Adventure,7.2,90,ja,Japan,Hit,Good,Low
89,Doraemon the Movie: Nobita's Treasure Island,80920916,0,0.0,80920916,100.0,2018,Fantasy,7.2,90,ja,Japan,Hit,Good,Low
89,Doraemon the Movie: Nobita's Treasure Island,80920916,0,0.0,80920916,100.0,2018,Science Fiction,7.2,90,ja,Japan,Hit,Good,Low
89,Doraemon the Movie: Nobita's Treasure Island,80920916,0,0.0,80920916,100.0,2018,Comedy,7.2,90,ja,Japan,Hit,Good,Low
89,Doraemon the Movie: Nobita's Treasure Island,80920916,0,0.0,80920916,100.0,2018,Family,7.2,90,ja,Japan,Hit,Good,Low
90,Den of Thieves,80509622,44947622,55.8,35562000,44.2,2018,Action,6.8,2861,en,USA,Hit,Good,Low
90,Den of Thieves,80509622,44947622,55.8,35562000,44.2,2018,Crime,6.8,2861,en,USA,Hit,Good,Low
90,Den of Thieves,80509622,44947622,55.8,35562000,44.2,2018,Thriller,6.8,2861,en,USA,Hit,Good,Low
91,Hereditary,79996301,44069456,55.1,35926845,44.9,2018,Horror,7.3,7695,en,USA,Hit,Good,Moderate
91,Hereditary,79996301,44069456,55.1,35926845,44.9,2018,Mystery,7.3,7695,en,USA,Hit,Good,Moderate
91,Hereditary,79996301,44069456,55.1,35926845,44.9,2018,Thriller,7.3,7695,en,USA,Hit,Good,Moderate
92,Code Blue: The Movie,78778562,0,0.0,78778562,100.0,2018,Action,6.7,10,ja,Japan,Hit,Good,Low
92,Code Blue: The Movie,78778562,0,0.0,78778562,100.0,2018,Adventure,6.7,10,ja,Japan,Hit,Good,Low
92,Code Blue: The Movie,78778562,0,0.0,78778562,100.0,2018,Drama,6.7,10,ja,Japan,Hit,Good,Low
93,Tag,78230625,54730625,70.0,23500000,30.0,2018,Comedy,6.7,3133,en,USA,Hit,Good,Low
93,Tag,78230625,54730625,70.0,23500000,30.0,2018,Action,6.7,3133,en,USA,Hit,Good,Low
94,Sanju,76693052,7909317,10.3,68783735,89.7,2018,Drama,7.2,190,hi,India,Hit,Good,Low
94,Sanju,76693052,7909317,10.3,68783735,89.7,2018,Drama,7.2,190,hi,USA,Hit,Good,Low
94,Sanju,76693052,7909317,10.3,68783735,89.7,2018,Comedy,7.2,190,hi,India,Hit,Good,Low
94,Sanju,76693052,7909317,10.3,68783735,89.7,2018,Comedy,7.2,190,hi,USA,Hit,Good,Low
95,Vice,76073488,47836282,62.9,28237206,37.1,2018,Comedy,7.0,3334,en,USA,Hit,Good,Low
95,Vice,76073488,47836282,62.9,28237206,37.1,2018,Drama,7.0,3334,en,USA,Hit,Good,Low
96,Widows,75984700,42402632,55.8,33582068,44.2,2018,Crime,6.5,2292,en,UK,Hit,Good,Low
96,Widows,75984700,42402632,55.8,33582068,44.2,2018,Crime,6.5,2292,en,USA,Hit,Good,Low
96,Widows,75984700,42402632,55.8,33582068,44.2,2018,Thriller,6.5,2292,en,UK,Hit,Good,Low
96,Widows,75984700,42402632,55.8,33582068,44.2,2018,Thriller,6.5,2292,en,USA,Hit,Good,Low
97,Sicario: Day of the Soldado,75837743,50072235,66.0,25765508,34.0,2018,Action,6.9,3582,en,Mexico,Hit,Good,Low
97,Sicario: Day of the Soldado,75837743,50072235,66.0,25765508,34.0,2018,Action,6.9,3582,en,USA,Hit,Good,Low
97,Sicario: Day of the Soldado,75837743,50072235,66.0,25765508,34.0,2018,Crime,6.9,3582,en,Mexico,Hit,Good,Low
97,Sicario: Day of the Soldado,75837743,50072235,66.0,25765508,34.0,2018,Crime,6.9,3582,en,USA,Hit,Good,Low
97,Sicario: Day of the Soldado,75837743,50072235,66.0,25765508,34.0,2018,Thriller,6.9,3582,en,Mexico,Hit,Good,Low
97,Sicario: Day of the Soldado,75837743,50072235,66.0,25765508,34.0,2018,Thriller,6.9,3582,en,USA,Hit,Good,Low
98,Searching,75462037,26020957,34.5,49441080,65.5,2018,Drama,7.6,3851,en,Russia,Hit,Good,Low
98,Searching,75462037,26020957,34.5,49441080,65.5,2018,Drama,7.6,3851,en,USA,Hit,Good,Low
98,Searching,75462037,26020957,34.5,49441080,65.5,2018,Mystery,7.6,3851,en,Russia,Hit,Good,Low
98,Searching,75462037,26020957,34.5,49441080,65.5,2018,Mystery,7.6,3851,en,USA,Hit,Good,Low
98,Searching,75462037,26020957,34.5,49441080,65.5,2018,Thriller,7.6,3851,en,Russia,Hit,Good,Low
98,Searching,75462037,26020957,34.5,49441080,65.5,2018,Thriller,7.6,3851,en,USA,Hit,Good,Low
99,The Spy Who Dumped Me,75320680,33562069,44.6,41758611,55.4,2018,Comedy,6.4,2214,en,USA,Hit,Good,Low
99,The Spy Who Dumped Me,75320680,33562069,44.6,41758611,55.4,2018,Action,6.4,2214,en,USA,Hit,Good,Low
99,The Spy Who Dumped Me,75320680,33562069,44.6,41758611,55.4,2018,Adventure,6.4,2214,en,USA,Hit,Good,Low
100,Animal World,74922830,0,0.0,74922830,100.0,2018,Drama,7.0,230,zh,China,Hit,Good,Low
100,Animal World,74922830,0,0.0,74922830,100.0,2018,Action,7.0,230,zh,China,Hit,Good,Low
100,Animal World,74922830,0,0.0,74922830,100.0,2018,Adventure,7.0,230,zh,China,Hit,Good,Low
100,Animal World,74922830,0,0.0,74922830,100.0,2018,Thriller,7.0,230,zh,China,Hit,Good,Low
101,Amazing China,72506343,0,0.0,72506343,100.0,2018,Documentary,3.4,6,zh,China,Hit,Poor,Low
102,Second Act,72282227,39282227,54.3,33000000,45.7,2018,Romance,6.3,1189,en,USA,Hit,Good,Low
102,Second Act,72282227,39282227,54.3,33000000,45.7,2018,Comedy,6.3,1189,en,USA,Hit,Good,Low
103,Spirited Away 2018 Re-release,70186029,1175067,1.7,69010962,98.3,2018,Unknown,6.6,0,Unknown,Unknown,Hit,Good,Low
104,Shoplifters,67999335,3313513,4.9,64685822,95.1,2018,Drama,7.9,2050,ja,Japan,Hit,Good,Low
104,Shoplifters,67999335,3313513,4.9,64685822,95.1,2018,Crime,7.9,2050,ja,Japan,Hit,Good,Low
104,Shoplifters,67999335,3313513,4.9,64685822,95.1,2018,Thriller,7.9,2050,ja,Japan,Hit,Good,Low
105,12 Strong,67359190,45819713,68.0,21539477,32.0,2018,War,6.3,2951,en,USA,Hit,Good,Low
105,12 Strong,67359190,45819713,68.0,21539477,32.0,2018,Drama,6.3,2951,en,USA,Hit,Good,Low
105,12 Strong,67359190,45819713,68.0,21539477,32.0,2018,Action,6.3,2951,en,USA,Hit,Good,Low
105,12 Strong,67359190,45819713,68.0,21539477,32.0,2018,History,6.3,2951,en,USA,Hit,Good,Low
106,"Love, Simon",66316289,40826341,61.6,25489948,38.4,2018,Comedy,8.0,6028,en,USA,Hit,Excellent,Moderate
106,"Love, Simon",66316289,40826341,61.6,25489948,38.4,2018,Drama,8.0,6028,en,USA,Hit,Excellent,Moderate
106,"Love, Simon",66316289,40826341,61.6,25489948,38.4,2018,Romance,8.0,6028,en,USA,Hit,Excellent,Moderate
107,Mile 22,66308758,36108758,54.5,30200000,45.5,2018,Action,6.2,2209,en,China,Hit,Good,Low
107,Mile 22,66308758,36108758,54.5,30200000,45.5,2018,Action,6.2,2209,en,Colombia,Hit,Good,Low
107,Mile 22,66308758,36108758,54.5,30200000,45.5,2018,Action,6.2,2209,en,USA,Hit,Good,Low
107,Mile 22,66308758,36108758,54.5,30200000,45.5,2018,Thriller,6.2,2209,en,China,Hit,Good,Low
107,Mile 22,66308758,36108758,54.5,30200000,45.5,2018,Thriller,6.2,2209,en,Colombia,Hit,Good,Low
107,Mile 22,66308758,36108758,54.5,30200000,45.5,2018,Thriller,6.2,2209,en,USA,Hit,Good,Low
108,Life of the Party,65659911,53059911,80.8,12600000,19.2,2018,Comedy,6.1,982,en,USA,Hit,Good,Low
109,L Storm,64517456,0,0.0,64517456,100.0,2018,Action,7.1,35,cn,China,Hit,Good,Low
109,L Storm,64517456,0,0.0,64517456,100.0,2018,Action,7.1,35,cn,Hong Kong,Hit,Good,Low
109,L Storm,64517456,0,0.0,64517456,100.0,2018,Crime,7.1,35,cn,China,Hit,Good,Low
109,L Storm,64517456,0,0.0,64517456,100.0,2018,Crime,7.1,35,cn,Hong Kong,Hit,Good,Low
109,L Storm,64517456,0,0.0,64517456,100.0,2018,Thriller,7.1,35,cn,China,Hit,Good,Low
109,L Storm,64517456,0,0.0,64517456,100.0,2018,Thriller,7.1,35,cn,Hong Kong,Hit,Good,Low
110,Capernaum,64417003,1661096,2.6,62755907,97.4,2018,Drama,8.2,1712,ar,France,Hit,Excellent,Low
110,Capernaum,64417003,1661096,2.6,62755907,97.4,2018,Drama,8.2,1712,ar,Lebanon,Hit,Excellent,Low
110,Capernaum,64417003,1661096,2.6,62755907,97.4,2018,Drama,8.2,1712,ar,UK,Hit,Excellent,Low
110,Capernaum,64417003,1661096,2.6,62755907,97.4,2018,Drama,8.2,1712,ar,USA,Hit,Excellent,Low
111,Isle of Dogs,64241499,32015231,49.8,32226268,50.2,2018,Adventure,7.9,4893,en,Germany,Hit,Good,Low
111,Isle of Dogs,64241499,32015231,49.8,32226268,50.2,2018,Adventure,7.9,4893,en,USA,Hit,Good,Low
111,Isle of Dogs,64241499,32015231,49.8,32226268,50.2,2018,Comedy,7.9,4893,en,Germany,Hit,Good,Low
111,Isle of Dogs,64241499,32015231,49.8,32226268,50.2,2018,Comedy,7.9,4893,en,USA,Hit,Good,Low
111,Isle of Dogs,64241499,32015231,49.8,32226268,50.2,2018,Animation,7.9,4893,en,Germany,Hit,Good,Low
111,Isle of Dogs,64241499,32015231,49.8,32226268,50.2,2018,Animation,7.9,4893,en,USA,Hit,Good,Low
112,Andhadhun,62475342,1193046,1.9,61282296,98.1,2018,Crime,7.6,511,hi,India,Hit,Good,Low
112,Andhadhun,62475342,1193046,1.9,61282296,98.1,2018,Mystery,7.6,511,hi,India,Hit,Good,Low
112,Andhadhun,62475342,1193046,1.9,61282296,98.1,2018,Thriller,7.6,511,hi,India,Hit,Good,Low
112,Andhadhun,62475342,1193046,1.9,61282296,98.1,2018,Comedy,7.6,511,hi,India,Hit,Good,Low
113,Adrift,59945012,31445012,52.5,28500000,47.5,2018,Thriller,6.8,2574,en,China,Hit,Good,Low
113,Adrift,59945012,31445012,52.5,28500000,47.5,2018,Thriller,6.8,2574,en,Iceland,Hit,Good,Low
113,Adrift,59945012,31445012,52.5,28500000,47.5,2018,Thriller,6.8,2574,en,USA,Hit,Good,Low
113,Adrift,59945012,31445012,52.5,28500000,47.5,2018,Romance,6.8,2574,en,China,Hit,Good,Low
113,Adrift,59945012,31445012,52.5,28500000,47.5,2018,Romance,6.8,2574,en,Iceland,Hit,Good,Low
113,Adrift,59945012,31445012,52.5,28500000,47.5,2018,Romance,6.8,2574,en,USA,Hit,Good,Low
113,Adrift,59945012,31445012,52.5,28500000,47.5,2018,Adventure,6.8,2574,en,China,Hit,Good,Low
113,Adrift,59945012,31445012,52.5,28500000,47.5,2018,Adventure,6.8,2574,en,Iceland,Hit,Good,Low
113,Adrift,59945012,31445012,52.5,28500000,47.5,2018,Adventure,6.8,2574,en,USA,Hit,Good,Low
114,The 15:17 to Paris,57176286,36276286,63.4,20900000,36.6,2018,Drama,5.4,1589,en,USA,Hit,Average,Low
114,The 15:17 to Paris,57176286,36276286,63.4,20900000,36.6,2018,Thriller,5.4,1589,en,USA,Hit,Average,Low
115,A or B,56239049,0,0.0,56239049,100.0,2018,Comedy,6.3,338,en,UK,Hit,Good,Low
115,A or B,56239049,0,0.0,56239049,100.0,2018,Action,6.3,338,en,UK,Hit,Good,Low
115,A or B,56239049,0,0.0,56239049,100.0,2018,Drama,6.3,338,en,UK,Hit,Good,Low
116,Go Brother!,54663060,0,0.0,54663060,100.0,2018,Comedy,7.1,28,zh,China,Hit,Good,Low
116,Go Brother!,54663060,0,0.0,54663060,100.0,2018,Drama,7.1,28,zh,China,Hit,Good,Low
117,Early Man,54622814,8267544,15.1,46355270,84.9,2018,Family,6.1,796,en,France,Hit,Good,Low
117,Early Man,54622814,8267544,15.1,46355270,84.9,2018,Family,6.1,796,en,UK,Hit,Good,Low
117,Early Man,54622814,8267544,15.1,46355270,84.9,2018,Family,6.1,796,en,USA,Hit,Good,Low
117,Early Man,54622814,8267544,15.1,46355270,84.9,2018,Comedy,6.1,796,en,France,Hit,Good,Low
117,Early Man,54622814,8267544,15.1,46355270,84.9,2018,Comedy,6.1,796,en,UK,Hit,Good,Low
117,Early Man,54622814,8267544,15.1,46355270,84.9,2018,Comedy,6.1,796,en,USA,Hit,Good,Low
117,Early Man,54622814,8267544,15.1,46355270,84.9,2018,Animation,6.1,796,en,France,Hit,Good,Low
117,Early Man,54622814,8267544,15.1,46355270,84.9,2018,Animation,6.1,796,en,UK,Hit,Good,Low
117,Early Man,54622814,8267544,15.1,46355270,84.9,2018,Animation,6.1,796,en,USA,Hit,Good,Low
117,Early Man,54622814,8267544,15.1,46355270,84.9,2018,Adventure,6.1,796,en,France,Hit,Good,Low
117,Early Man,54622814,8267544,15.1,46355270,84.9,2018,Adventure,6.1,796,en,UK,Hit,Good,Low
117,Early Man,54622814,8267544,15.1,46355270,84.9,2018,Adventure,6.1,796,en,USA,Hit,Good,Low
118,Peppermint,53918723,35418723,65.7,18500000,34.3,2018,Action,6.7,2055,en,China,Hit,Good,Low
118,Peppermint,53918723,35418723,65.7,18500000,34.3,2018,Action,6.7,2055,en,USA,Hit,Good,Low
118,Peppermint,53918723,35418723,65.7,18500000,34.3,2018,Thriller,6.7,2055,en,China,Hit,Good,Low
118,Peppermint,53918723,35418723,65.7,18500000,34.3,2018,Thriller,6.7,2055,en,USA,Hit,Good,Low
119,Teen Titans GO! To the Movies,52390236,29790236,56.9,22600000,43.1,2018,Animation,7.2,1110,en,USA,Hit,Good,Low
119,Teen Titans GO! To the Movies,52390236,29790236,56.9,22600000,43.1,2018,Action,7.2,1110,en,USA,Hit,Good,Low
119,Teen Titans GO! To the Movies,52390236,29790236,56.9,22600000,43.1,2018,Comedy,7.2,1110,en,USA,Hit,Good,Low
119,Teen Titans GO! To the Movies,52390236,29790236,56.9,22600000,43.1,2018,Science Fiction,7.2,1110,en,USA,Hit,Good,Low
120,Slender Man,51738549,30569484,59.1,21169065,40.9,2018,Horror,4.3,1998,en,USA,Hit,Average,Low
120,Slender Man,51738549,30569484,59.1,21169065,40.9,2018,Mystery,4.3,1998,en,USA,Hit,Average,Low
120,Slender Man,51738549,30569484,59.1,21169065,40.9,2018,Thriller,4.3,1998,en,USA,Hit,Average,Low
121,Breaking In,51411620,46840590,91.1,4571030,8.9,2018,Thriller,6.0,660,en,USA,Hit,Average,Low
121,Breaking In,51411620,46840590,91.1,4571030,8.9,2018,Crime,6.0,660,en,USA,Hit,Average,Low
121,Breaking In,51411620,46840590,91.1,4571030,8.9,2018,Action,6.0,660,en,USA,Hit,Average,Low
122,Cry Me a Sad River,51400614,0,0.0,51400614,100.0,2018,Drama,6.0,25,zh,China,Hit,Good,Low
